course_code,course_name,cycle,institution_code,institution_name,reference
L066,Imagem Médica e Radioterapia,Licenciatura - 1º ciclo,7250,Instituto Politécnico de Lisboa - Escola Superior de Saúde de Lisboa,5.4.398
L066,Imagem Médica e Radioterapia,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,5.4.432
L066,Imagem Médica e Radioterapia,Licenciatura - 1º ciclo,3013,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,5.4.229
L066,Imagem Médica e Radioterapia,Licenciatura - 1º ciclo,7035,Universidade do Algarve - Escola Superior de Saúde,5.4.341
9183,Informação Turística,Licenciatura - 1º ciclo,7110,Escola Superior de Hotelaria e Turismo do Estoril,5.4.388
9185,Informática,Licenciatura - 1º ciclo,0160,Universidade dos Açores - Faculdade de Ciências e Tecnologia,5.4.26
9188,Informática e Comunicações,Licenciatura - 1º ciclo,3045,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",5.4.262
L419,Informática e Economia dos Dados,Licenciatura - 1º ciclo,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,5.4.407
9186,Informática de Gestão,Licenciatura - 1º ciclo,3063,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,5.4.321
9189,Informática e Gestão de Empresas,Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,5.4.9
8366,Informática e Gestão de Empresas (regime pós-laboral),Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,5.4.10
L226,Informática Industrial,Licenciatura - 1º ciclo,3064,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,5.4.327
L275,Informática e Multimédia,Licenciatura - 1º ciclo,3053,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,5.4.298
L143,Informática e Tecnologias Multimédia,Licenciatura - 1º ciclo,3243,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes,5.4.472
L303,"Informática Web, Móvel e na Nuvem",Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.63
L227,Inteligência Artificial e Ciência de Dados,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.63
L227,Inteligência Artificial e Ciência de Dados,Licenciatura - 1º ciclo,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,5.4.74
L227,Inteligência Artificial e Ciência de Dados,Licenciatura - 1º ciclo,0602,Universidade de Évora - Escola de Ciências e Tecnologia,5.4.101
L227,Inteligência Artificial e Ciência de Dados,Licenciatura - 1º ciclo,1103,Universidade do Porto - Faculdade de Ciências,5.4.198
A014,Jogos Digitais e Multimédia (ensino em inglês),Licenciatura - 1º ciclo,3102,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,5.4.377
9191,Jornalismo,Licenciatura - 1º ciclo,3113,Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social,5.4.392
9773,Jornalismo e Comunicação,Licenciatura - 1º ciclo,3045,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",5.4.262
9773,Jornalismo e Comunicação,Licenciatura - 1º ciclo,3121,Instituto Politécnico de Portalegre - Escola Superior de Educação e Ciências Sociais,5.4.411
9773,Jornalismo e Comunicação,Licenciatura - 1º ciclo,0505,Universidade de Coimbra - Faculdade de Letras,5.4.83
9774,Língua Gestual Portuguesa,Licenciatura - 1º ciclo,3062,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,5.4.308
9192,Línguas Aplicadas,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.172
9192,Línguas Aplicadas,Licenciatura - 1º ciclo,1107,Universidade do Porto - Faculdade de Letras,5.4.208
L401,Línguas Aplicadas em Comunicação Digital,Licenciatura - 1º ciclo,3121,Instituto Politécnico de Portalegre - Escola Superior de Educação e Ciências Sociais,5.4.412
L252,Línguas e Comunicação Intercultural,Licenciatura - 1º ciclo,0201,Universidade do Algarve - Faculdade de Ciências Humanas e Sociais,5.4.30
8002,Línguas e Culturas Estrangeiras,Licenciatura - 1º ciclo,3131,Instituto Politécnico do Porto - Escola Superior de Educação,5.4.423
8323,Línguas Estrangeiras: Inglês e Espanhol,Licenciatura - 1º ciclo,3042,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,5.4.268
9194,Línguas e Estudos Editoriais,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.47
L047,Línguas e Literaturas,Licenciatura - 1º ciclo,0604,Universidade de Évora - Escola de Ciências Sociais,5.4.92
9195,Línguas e Literaturas Europeias,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.173
9779,Línguas Modernas,Licenciatura - 1º ciclo,0505,Universidade de Coimbra - Faculdade de Letras,5.4.84
8374,Línguas para Relações Internacionais,Licenciatura - 1º ciclo,3042,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,5.4.269
9196,Línguas e Relações Empresariais,Licenciatura - 1º ciclo,1306,Universidade da Madeira - Faculdade de Artes e Humanidades,5.4.148
9196,Línguas e Relações Empresariais,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.47
9196,Línguas e Relações Empresariais,Licenciatura - 1º ciclo,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,5.4.217
9197,Línguas e Relações Internacionais,Licenciatura - 1º ciclo,1107,Universidade do Porto - Faculdade de Letras,5.4.209
9204,"Línguas, Literaturas e Culturas",Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.48
9204,"Línguas, Literaturas e Culturas",Licenciatura - 1º ciclo,1506,Universidade de Lisboa - Faculdade de Letras,5.4.122
9204,"Línguas, Literaturas e Culturas",Licenciatura - 1º ciclo,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,5.4.217
9204,"Línguas, Literaturas e Culturas",Licenciatura - 1º ciclo,0201,Universidade do Algarve - Faculdade de Ciências Humanas e Sociais,5.4.30
9204,"Línguas, Literaturas e Culturas",Licenciatura - 1º ciclo,1107,Universidade do Porto - Faculdade de Letras,5.4.209
9204,"Línguas, Literaturas e Culturas",Licenciatura - 1º ciclo,0902,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,5.4.183
L251,Literatura e Estudos Interartes,Licenciatura - 1º ciclo,1107,Universidade do Porto - Faculdade de Letras,5.4.209
9205,Marketing,Licenciatura - 1º ciclo,3092,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,5.4.353
9205,Marketing,Licenciatura - 1º ciclo,3045,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",5.4.263
9205,Marketing,Licenciatura - 1º ciclo,3065,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,5.4.312
9205,Marketing,Licenciatura - 1º ciclo,3102,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,5.4.377
9205,Marketing,Licenciatura - 1º ciclo,3153,Instituto Politécnico de Setúbal - Escola Superior de Ciências Empresariais,5.4.480
9205,Marketing,Licenciatura - 1º ciclo,3182,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,5.4.522
9205,Marketing,Licenciatura - 1º ciclo,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,5.4.446
9205,Marketing,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.64
9205,Marketing,Licenciatura - 1º ciclo,3011,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,5.4.235
9205,Marketing,Licenciatura - 1º ciclo,3082,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",5.4.333
9205,Marketing,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.173
L366,Marketing e Comunicação Empresariais,Licenciatura - 1º ciclo,3164,Instituto Politécnico de Viana do Castelo - Escola Superior de Ciências Empresariais,5.4.494
L415,Marketing e Inovação no Turismo,Licenciatura - 1º ciclo,3095,Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria,5.4.355
L023,Marketing e Negócios Internacionais,Licenciatura - 1º ciclo,3063,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,5.4.321
8005,Marketing (regime pós-laboral),Licenciatura - 1º ciclo,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,5.4.447
8005,Marketing (regime pós-laboral),Licenciatura - 1º ciclo,3011,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,5.4.236
9207,Marketing Turístico,Licenciatura - 1º ciclo,3105,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,5.4.383
9209,Matemática,Licenciatura - 1º ciclo,1307,Universidade da Madeira - Faculdade de Ciências Exatas e da Engenharia,5.4.151
9209,Matemática,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.48
9209,Matemática,Licenciatura - 1º ciclo,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,5.4.74
9209,Matemática,Licenciatura - 1º ciclo,0602,Universidade de Évora - Escola de Ciências e Tecnologia,5.4.102
9209,Matemática,Licenciatura - 1º ciclo,1503,Universidade de Lisboa - Faculdade de Ciências,5.4.112
9209,Matemática,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.174
9209,Matemática,Licenciatura - 1º ciclo,1103,Universidade do Porto - Faculdade de Ciências,5.4.198
9209,Matemática,Licenciatura - 1º ciclo,0903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,5.4.189
A023,Matemática + Física,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.174
9835,Matemática e Aplicações,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.64
9385,Matemática Aplicada,Licenciatura - 1º ciclo,1503,Universidade de Lisboa - Faculdade de Ciências,5.4.112
9385,Matemática Aplicada,Licenciatura - 1º ciclo,1103,Universidade do Porto - Faculdade de Ciências,5.4.199
9210,Matemática Aplicada à Economia e à Gestão,Licenciatura - 1º ciclo,0602,Universidade de Évora - Escola de Ciências e Tecnologia,5.4.102
9210,Matemática Aplicada à Economia e à Gestão,Licenciatura - 1º ciclo,1517,Universidade de Lisboa - Instituto Superior de Economia e Gestão,5.4.140
9210,Matemática Aplicada à Economia e à Gestão,Licenciatura - 1º ciclo,0203,Universidade do Algarve - Faculdade de Ciências e Tecnologia,5.4.36
A018,Matemática Aplicada à Economia e à Gestão (ensino em inglês),Licenciatura - 1º ciclo,1517,Universidade de Lisboa - Instituto Superior de Economia e Gestão,5.4.141
L391,Matemática Aplicada à Economia e às Finanças,Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,5.4.10
L167,Matemática Aplicada à Gestão do Risco,Licenciatura - 1º ciclo,0903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,5.4.189
L117,Matemática Aplicada à Tecnologia e à Empresa,Licenciatura - 1º ciclo,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,5.4.407
9345,Matemática Aplicada e Computação,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.49
9345,Matemática Aplicada e Computação,Licenciatura - 1º ciclo,1518,Universidade de Lisboa - Instituto Superior Técnico,5.4.145
L193,Matemática Aplicada e Ciência de Dados,Licenciatura - 1º ciclo,1203,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,5.4.222
L321,Matemática Aplicada e Tecnologias Digitais,Licenciatura - 1º ciclo,6810,ISCTE - Instituto Universitário de Lisboa (Sintra),5.4.14
L196,Mecânica e Informática Industrial,Licenciatura - 1º ciclo,3092,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,5.4.354
L134,Mediação Artística e Cultural,Licenciatura - 1º ciclo,3112,Instituto Politécnico de Lisboa - Escola Superior de Educação,5.4.396
9813,Medicina,Mestrado Integrado,0400,Universidade da Beira Interior,5.4.64
9813,Medicina,Mestrado Integrado,0300,Universidade de Aveiro,5.4.49
9813,Medicina,Mestrado Integrado,0506,Universidade de Coimbra - Faculdade de Medicina,5.4.85
9813,Medicina,Mestrado Integrado,1507,Universidade de Lisboa - Faculdade de Medicina,5.4.123
9813,Medicina,Mestrado Integrado,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,5.4.227
9813,Medicina,Mestrado Integrado,1000,Universidade do Minho,5.4.174
9813,Medicina,Mestrado Integrado,1108,Universidade do Porto - Faculdade de Medicina,5.4.210
9813,Medicina,Mestrado Integrado,1110,Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar,5.4.212
9813,Medicina,Mestrado Integrado,0901,Universidade Nova de Lisboa - Faculdade de Ciências Médicas,5.4.179
9548,Medicina Dentária,Mestrado Integrado,0506,Universidade de Coimbra - Faculdade de Medicina,5.4.85
9548,Medicina Dentária,Mestrado Integrado,1508,Universidade de Lisboa - Faculdade de Medicina Dentária,5.4.124
9548,Medicina Dentária,Mestrado Integrado,1113,Universidade do Porto - Faculdade de Medicina Dentária,5.4.211
9847,Medicina Veterinária,Mestrado Integrado,0602,Universidade de Évora - Escola de Ciências e Tecnologia,5.4.102
9847,Medicina Veterinária,Mestrado Integrado,1509,Universidade de Lisboa - Faculdade de Medicina Veterinária,5.4.125
9847,Medicina Veterinária,Mestrado Integrado,1201,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,5.4.214
9847,Medicina Veterinária,Mestrado Integrado,1110,Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar,5.4.212
8086,Medicina Veterinária (Preparatórios),Prep. Mestrado Integrado,0140,Universidade dos Açores - Faculdade de Ciências Agrárias e do Ambiente,5.4.20
L298,"Meteorologia, Oceanografia e Clima",Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.49
9212,"Meteorologia, Oceanografia e Geofísica",Licenciatura - 1º ciclo,1503,Universidade de Lisboa - Faculdade de Ciências,5.4.113
9213,Multimédia,Licenciatura - 1º ciclo,3045,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",5.4.263
9213,Multimédia,Licenciatura - 1º ciclo,3331,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,5.4.428
L254,Multimédia e Tecnologias da Comunicação,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.50
9214,Música,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,II.1
9214,Música,Licenciatura - 1º ciclo,0603,Universidade de Évora - Escola de Artes,II.1
9214,Música,Licenciatura - 1º ciclo,1000,Universidade do Minho,II.2
L175,Música em Contextos Comunitários,Licenciatura - 1º ciclo,3042,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,5.4.270
L012,"Música, variante de Composição, Direção e Formação Musical",Licenciatura - 1º ciclo,3114,Instituto Politécnico de Lisboa - Escola Superior de Música,II.5
L184,"Música, variante de Formação Musical, Direção Coral e Instrumental",Licenciatura - 1º ciclo,3055,Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas,II.2
9784,"Música, variante de Instrumento",Licenciatura - 1º ciclo,3055,Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas,II.3
L240,"Música, variante de Instrumento e Canto",Licenciatura - 1º ciclo,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,II.8
9816,"Música, variante de Música Eletrónica e Produção Musical",Licenciatura - 1º ciclo,3055,Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas,II.3
9836,"Música, variante de Canto",Licenciatura - 1º ciclo,3055,Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas,II.3
9837,"Música, variante de Composição",Licenciatura - 1º ciclo,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,II.8
9782,"Música, variante de Execução",Licenciatura - 1º ciclo,3114,Instituto Politécnico de Lisboa - Escola Superior de Música,II.6
9838,"Música, variante de Jazz",Licenciatura - 1º ciclo,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,II.8
8343,"Música, variante de Jazz (regime pós-laboral)",Licenciatura - 1º ciclo,3114,Instituto Politécnico de Lisboa - Escola Superior de Música,II.6
9839,"Música, variante de Música Antiga",Licenciatura - 1º ciclo,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,II.9
9840,"Música, variante de Produção e Tecnologias da Música",Licenciatura - 1º ciclo,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,II.9
9785,Negócios Internacionais,Licenciatura - 1º ciclo,3143,Instituto Politécnico de Santarém - Escola Superior de Gestão e Tecnologia de Santarém,5.4.467
9785,Negócios Internacionais,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.175
8184,Optometria e Ciências da Visão,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.65
8184,Optometria e Ciências da Visão,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.175
8516,Organização e Gestão Empresariais,Licenciatura - 1º ciclo,3164,Instituto Politécnico de Viana do Castelo - Escola Superior de Ciências Empresariais,5.4.494
8152,Ortoprotesia,Licenciatura - 1º ciclo,7250,Instituto Politécnico de Lisboa - Escola Superior de Saúde de Lisboa,5.4.399
8143,Ortóptica,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,5.4.432
L161,Ortóptica e Ciências da Visão,Licenciatura - 1º ciclo,7250,Instituto Politécnico de Lisboa - Escola Superior de Saúde de Lisboa,5.4.399
L136,Osteopatia,Licenciatura - 1º ciclo,3046,Instituto Politécnico de Bragança - Escola Superior de Hotelaria e Bem-Estar,5.4.506
L136,Osteopatia,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,5.4.433
9787,Património Cultural,Licenciatura - 1º ciclo,0604,Universidade de Évora - Escola de Ciências Sociais,5.4.93
8509,Património Cultural e Arqueologia,Licenciatura - 1º ciclo,0201,Universidade do Algarve - Faculdade de Ciências Humanas e Sociais,5.4.31
9789,Pilotagem,Licenciatura - 1º ciclo,7105,Escola Superior Náutica Infante D. Henrique,5.4.391
9790,Pintura,Licenciatura - 1º ciclo,1502,Universidade de Lisboa - Faculdade de Belas-Artes,5.4.108
8411,Planeamento e Gestão do Território,Licenciatura - 1º ciclo,1514,Universidade de Lisboa - Instituto de Geografia e Ordenamento do Território,5.4.128
L274,"Política, Economia e Sociedade",Licenciatura - 1º ciclo,6810,ISCTE - Instituto Universitário de Lisboa (Sintra),5.4.14
8393,Português,Licenciatura - 1º ciclo,0505,Universidade de Coimbra - Faculdade de Letras,5.4.84
9217,Produção Alimentar em Restauração,Licenciatura - 1º ciclo,7110,Escola Superior de Hotelaria e Turismo do Estoril,5.4.389
L179,Produção Multimédia em Educação,Licenciatura - 1º ciclo,3142,Instituto Politécnico de Santarém - Escola Superior de Educação de Santarém,5.4.464
L127,Programação e Produção Cultural,Licenciatura - 1º ciclo,3103,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,5.4.361
8524,Proteção Civil e Gestão de Riscos,Licenciatura - 1º ciclo,0160,Universidade dos Açores - Faculdade de Ciências e Tecnologia,5.4.27
L112,Proteção Civil e Gestão do Território,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.175
9791,Prótese Dentária,Licenciatura - 1º ciclo,1508,Universidade de Lisboa - Faculdade de Medicina Dentária,5.4.124
9219,Psicologia,Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,5.4.11
9219,Psicologia,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.65
9219,Psicologia,Licenciatura - 1º ciclo,1306,Universidade da Madeira - Faculdade de Artes e Humanidades,5.4.149
9219,Psicologia,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.50
9219,Psicologia,Licenciatura - 1º ciclo,0507,Universidade de Coimbra - Faculdade de Psicologia e de Ciências da Educação,5.4.86
9219,Psicologia,Licenciatura - 1º ciclo,0604,Universidade de Évora - Escola de Ciências Sociais,5.4.93
9219,Psicologia,Licenciatura - 1º ciclo,1511,Universidade de Lisboa - Faculdade de Psicologia,5.4.127
9219,Psicologia,Licenciatura - 1º ciclo,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,5.4.218
9219,Psicologia,Licenciatura - 1º ciclo,0201,Universidade do Algarve - Faculdade de Ciências Humanas e Sociais,5.4.31
9219,Psicologia,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.176
9219,Psicologia,Licenciatura - 1º ciclo,1109,Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação,5.4.211
9219,Psicologia,Licenciatura - 1º ciclo,0150,Universidade dos Açores - Faculdade de Ciências Sociais e Humanas,5.4.23
L399,Psicomotricidade,Licenciatura - 1º ciclo,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,5.4.227
9222,Publicidade e Marketing,Licenciatura - 1º ciclo,3113,Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social,5.4.393
8439,Publicidade e Marketing (regime pós-laboral),Licenciatura - 1º ciclo,3113,Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social,5.4.393
9930,Publicidade e Relações Públicas,Licenciatura - 1º ciclo,3181,Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu,5.4.514
L080,Qualidade Alimentar e Nutrição Humana,Licenciatura - 1º ciclo,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,5.4.455
9223,Química,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.50
9223,Química,Licenciatura - 1º ciclo,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,5.4.75
9223,Química,Licenciatura - 1º ciclo,1503,Universidade de Lisboa - Faculdade de Ciências,5.4.113
9223,Química,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.176
9223,Química,Licenciatura - 1º ciclo,1103,Universidade do Porto - Faculdade de Ciências,5.4.199
9224,Química Aplicada,Licenciatura - 1º ciclo,0903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,5.4.189
9225,Química Industrial,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.66
8408,Química Medicinal,Licenciatura - 1º ciclo,0501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,5.4.75
9226,Química Tecnológica,Licenciatura - 1º ciclo,1503,Universidade de Lisboa - Faculdade de Ciências,5.4.113
9841,Reabilitação Psicomotora,Licenciatura - 1º ciclo,0605,Universidade de Évora - Escola de Saúde e Desenvolvimento Humano,5.4.104
9841,Reabilitação Psicomotora,Licenciatura - 1º ciclo,1510,Universidade de Lisboa - Faculdade de Motricidade Humana,5.4.127
9227,Recursos Humanos,Licenciatura - 1º ciclo,3134,Instituto Politécnico do Porto - Instituto Superior de Contabilidade e Administração do Porto,5.4.447
9797,Relações Humanas e Comunicação Organizacional,Licenciatura - 1º ciclo,3101,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,5.4.364
L306,Relações Humanas e Comunicação Organizacional (regime pós-laboral),Licenciatura - 1º ciclo,3101,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,5.4.365
9229,Relações Internacionais,Licenciatura - 1º ciclo,0503,Universidade de Coimbra - Faculdade de Economia,5.4.77
9229,Relações Internacionais,Licenciatura - 1º ciclo,0604,Universidade de Évora - Escola de Ciências Sociais,5.4.94
9229,Relações Internacionais,Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,5.4.135
9229,Relações Internacionais,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.176
8364,Relações Internacionais (regime pós-laboral),Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,5.4.135
L088,Relações Lusófonas e Língua Portuguesa,Licenciatura - 1º ciclo,3042,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,5.4.271
9231,Relações Públicas e Comunicação Empresarial,Licenciatura - 1º ciclo,3113,Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social,5.4.394
8438,Relações Públicas e Comunicação Empresarial (regime pós-laboral),Licenciatura - 1º ciclo,3113,Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social,5.4.394
9484,Restauração e Catering,Licenciatura - 1º ciclo,3095,Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria,5.4.356
L361,Restauração e Tecnologia Alimentar,Licenciatura - 1º ciclo,3046,Instituto Politécnico de Bragança - Escola Superior de Hotelaria e Bem-Estar,5.4.507
9861,Saúde Ambiental,Licenciatura - 1º ciclo,7210,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,5.4.316
9861,Saúde Ambiental,Licenciatura - 1º ciclo,7250,Instituto Politécnico de Lisboa - Escola Superior de Saúde de Lisboa,5.4.399
9861,Saúde Ambiental,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,5.4.433
L304,Saúde Digital,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,5.4.433
L307,Saúde Digital e Inovação Biomédica,Licenciatura - 1º ciclo,1108,Universidade do Porto - Faculdade de Medicina,5.4.210
A025,Saúde Pública Global (ensino em inglês),Licenciatura - 1º ciclo,0908,Universidade Nova de Lisboa - Escola Nacional de Saúde Pública,5.4.178
9485,Secretariado,Licenciatura - 1º ciclo,3052,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,5.4.287
L116,Secretariado de Administração,Licenciatura - 1º ciclo,3186,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,5.4.517
9235,Secretariado e Comunicação Empresarial,Licenciatura - 1º ciclo,3012,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,5.4.233
8398,Segurança Informática em Redes de Computadores,Licenciatura - 1º ciclo,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,5.4.437
L091,Segurança do Trabalho e Ambiente,Licenciatura - 1º ciclo,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,5.4.438
9238,Serviço Social,Licenciatura - 1º ciclo,3022,Instituto Politécnico de Beja - Escola Superior de Educação,5.4.239
9238,Serviço Social,Licenciatura - 1º ciclo,3052,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,5.4.288
9238,Serviço Social,Licenciatura - 1º ciclo,3101,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,5.4.365
9238,Serviço Social,Licenciatura - 1º ciclo,3121,Instituto Politécnico de Portalegre - Escola Superior de Educação e Ciências Sociais,5.4.412
9238,Serviço Social,Licenciatura - 1º ciclo,3186,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego,5.4.518
9238,Serviço Social,Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,5.4.11
9238,Serviço Social,Licenciatura - 1º ciclo,0507,Universidade de Coimbra - Faculdade de Psicologia e de Ciências da Educação,5.4.87
9238,Serviço Social,Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,5.4.136
9238,Serviço Social,Licenciatura - 1º ciclo,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,5.4.218
9238,Serviço Social,Licenciatura - 1º ciclo,0150,Universidade dos Açores - Faculdade de Ciências Sociais e Humanas,5.4.23
8014,Serviço Social (regime pós-laboral),Licenciatura - 1º ciclo,3101,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,5.4.366
