course_code,course_name,cycle,institution_code,institution_name,institution_sigla,reference,estatisticas_do_curso,detalhes_do_curso,nota_ult_col_2023_1a,nota_ult_col_2023_2a,nota_ult_col_2024_1a,nota_ult_col_2024_2a,nota_ult_col_2025_1a,nota_ult_col_2025_2a
9688,Biologia Aplicada,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.157,https://infocursos.medu.pt/dges.asp?code=1000&codc=9688,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9688&code=1000,154.2,150.6,149.6,150,127.8,139.3
L029,Biologia e Biotecnologia,Licenciatura - 1º ciclo,3041,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,ESA,5.4.257,https://infocursos.medu.pt/dges.asp?code=3041&codc=L029,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L029&code=3041,118,124,112.3,117.3,144.5,132.3
L259,Biologia e Biotecnologia Alimentar,Licenciatura - 1º ciclo,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,ESAS,5.4.454,https://infocursos.medu.pt/dges.asp?code=3141&codc=L259,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L259&code=3141,112,110,105,113.3,119,120.3
9348,Biologia Celular e Molecular,Licenciatura - 1º ciclo,903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,NOVA FCT,5.4.184,https://infocursos.medu.pt/dges.asp?code=903&codc=9348,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9348&code=903,,,,,,
9012,Biologia e Geologia,Licenciatura - 1º ciclo,300,Universidade de Aveiro,UA,5.4.39,https://infocursos.medu.pt/dges.asp?code=300&codc=9012,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9012&code=300,,,,,,
9012,Biologia e Geologia,Licenciatura - 1º ciclo,602,Universidade de Évora - Escola de Ciências e Tecnologia,ECT,5.4.96,https://infocursos.medu.pt/dges.asp?code=602&codc=9012,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9012&code=602,,,,,,
9012,Biologia e Geologia,Licenciatura - 1º ciclo,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,ECVA,5.4.224,https://infocursos.medu.pt/dges.asp?code=1204&codc=9012,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9012&code=1204,121.6,121.4,120.8,118.5,124.8,126.8
9012,Biologia e Geologia,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.157,https://infocursos.medu.pt/dges.asp?code=1000&codc=9012,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9012&code=1000,144.2,139.8,129.2,136.8,122.3,119.5
8262,Biologia Humana,Licenciatura - 1º ciclo,602,Universidade de Évora - Escola de Ciências e Tecnologia,ECT,5.4.97,https://infocursos.medu.pt/dges.asp?code=602&codc=8262,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8262&code=602,,,,,,
9013,Biologia Marinha,Licenciatura - 1º ciclo,3105,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,ESTM,5.4.379,https://infocursos.medu.pt/dges.asp?code=3105&codc=9013,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9013&code=3105,136.5,132.2,128,122.2,120.8,124.5
9013,Biologia Marinha,Licenciatura - 1º ciclo,521,Universidade de Coimbra - Faculdade de Ciências e Tecnologia (Campus Figueira da Foz),FCTUC,5.4.75,https://infocursos.medu.pt/dges.asp?code=521&codc=9013,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9013&code=521,,,,,,
9013,Biologia Marinha,Licenciatura - 1º ciclo,203,Universidade do Algarve - Faculdade de Ciências e Tecnologia,FCT,5.4.33,https://infocursos.medu.pt/dges.asp?code=203&codc=9013,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9013&code=203,,,,,,
9690,Biomecânica,Licenciatura - 1º ciclo,3102,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,ESTG,5.4.370,https://infocursos.medu.pt/dges.asp?code=3102&codc=9690,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9690&code=3102,128.5,125.1,120.4,119.7,115,111
9015,Bioquímica,Licenciatura - 1º ciclo,400,Universidade da Beira Interior,UBI,5.4.52,https://infocursos.medu.pt/dges.asp?code=400&codc=9015,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9015&code=400,,,,,,
9015,Bioquímica,Licenciatura - 1º ciclo,1307,Universidade da Madeira - Faculdade de Ciências Exatas e da Engenharia,FCEE,5.4.149,https://infocursos.medu.pt/dges.asp?code=1307&codc=9015,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9015&code=1307,97,119,117.3,116.2,,121.8
9015,Bioquímica,Licenciatura - 1º ciclo,300,Universidade de Aveiro,UA,5.4.40,https://infocursos.medu.pt/dges.asp?code=300&codc=9015,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9015&code=300,,,,,,
9015,Bioquímica,Licenciatura - 1º ciclo,501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,FCTUC,5.4.69,https://infocursos.medu.pt/dges.asp?code=501&codc=9015,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9015&code=501,,,,,,
9015,Bioquímica,Licenciatura - 1º ciclo,602,Universidade de Évora - Escola de Ciências e Tecnologia,ECT,5.4.97,https://infocursos.medu.pt/dges.asp?code=602&codc=9015,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9015&code=602,,,,,,
9015,Bioquímica,Licenciatura - 1º ciclo,1503,Universidade de Lisboa - Faculdade de Ciências,FCUL,5.4.109,https://infocursos.medu.pt/dges.asp?code=1503&codc=9015,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9015&code=1503,152.5,161.3,154.5,172.3,141.8,126
9015,Bioquímica,Licenciatura - 1º ciclo,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,ECVA,5.4.224,https://infocursos.medu.pt/dges.asp?code=1204&codc=9015,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9015&code=1204,129.8,114.3,132.7,124.5,115.8,118.8
9015,Bioquímica,Licenciatura - 1º ciclo,203,Universidade do Algarve - Faculdade de Ciências e Tecnologia,FCT,5.4.34,https://infocursos.medu.pt/dges.asp?code=203&codc=9015,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9015&code=203,,,,,,
9015,Bioquímica,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.158,https://infocursos.medu.pt/dges.asp?code=1000&codc=9015,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9015&code=1000,153.8,154,160,158.4,137,129.3
9015,Bioquímica,Licenciatura - 1º ciclo,1103,Universidade do Porto - Faculdade de Ciências,FCUP,5.4.196,https://infocursos.medu.pt/dges.asp?code=1103&codc=9015,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9015&code=1103,166.5,178.5,163,153.5,151.3,150
9015,Bioquímica,Licenciatura - 1º ciclo,903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,NOVA FCT,5.4.185,https://infocursos.medu.pt/dges.asp?code=903&codc=9015,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9015&code=903,,,,,,
L089,Biorrecursos,Licenciatura - 1º ciclo,3135,Instituto Politécnico do Porto - Instituto Superior de Engenharia do Porto,ISEP,5.4.448,https://infocursos.medu.pt/dges.asp?code=3135&codc=L089,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L089&code=3135,147.1,145.6,149.5,147.2,130.5,128.5
9016,Biotecnologia,Licenciatura - 1º ciclo,3061,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,ESAC,5.4.299,https://infocursos.medu.pt/dges.asp?code=3061&codc=9016,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9016&code=3061,138.9,136.3,131.5,128.9,130.5,144.3
9016,Biotecnologia,Licenciatura - 1º ciclo,3105,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,ESTM,5.4.380,https://infocursos.medu.pt/dges.asp?code=3105&codc=9016,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9016&code=3105,115.6,119,123.3,116.5,112.5,127.8
9016,Biotecnologia,Licenciatura - 1º ciclo,3154,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro,ESTBarreiro,5.4.485,https://infocursos.medu.pt/dges.asp?code=3154&codc=9016,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9016&code=3154,135.7,134.4,132.2,132.6,116.3,132.5
9016,Biotecnologia,Licenciatura - 1º ciclo,3161,Instituto Politécnico de Viana do Castelo - Escola Superior Agrária,ESA,5.4.492,https://infocursos.medu.pt/dges.asp?code=3161&codc=9016,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9016&code=3161,129.3,124.3,121.4,113.9,134.5,135.3
9016,Biotecnologia,Licenciatura - 1º ciclo,3185,Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu,ESAV,5.4.509,https://infocursos.medu.pt/dges.asp?code=3185&codc=9016,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9016&code=3185,119.7,119.3,116.3,119.1,123,110
9016,Biotecnologia,Licenciatura - 1º ciclo,400,Universidade da Beira Interior,UBI,5.4.52,https://infocursos.medu.pt/dges.asp?code=400&codc=9016,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9016&code=400,,,,,,
9016,Biotecnologia,Licenciatura - 1º ciclo,300,Universidade de Aveiro,UA,5.4.40,https://infocursos.medu.pt/dges.asp?code=300&codc=9016,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9016&code=300,,,,,,
9016,Biotecnologia,Licenciatura - 1º ciclo,602,Universidade de Évora - Escola de Ciências e Tecnologia,ECT,5.4.98,https://infocursos.medu.pt/dges.asp?code=602&codc=9016,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9016&code=602,,,,,,
9016,Biotecnologia,Licenciatura - 1º ciclo,203,Universidade do Algarve - Faculdade de Ciências e Tecnologia,FCT,5.4.34,https://infocursos.medu.pt/dges.asp?code=203&codc=9016,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9016&code=203,,,,,,
L390,Biotecnologia,Licenciatura - 1º ciclo,140,Universidade dos Açores - Faculdade de Ciências Agrárias e do Ambiente,FCAA,5.4.18,https://infocursos.medu.pt/dges.asp?code=140&codc=L390,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L390&code=140,,,,,,
L093,Biotecnologia Alimentar,Licenciatura - 1º ciclo,3051,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,ESA,5.4.282,https://infocursos.medu.pt/dges.asp?code=3051&codc=L093,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L093&code=3051,118,115.6,125.8,116.1,108.8,
L101,Biotecnologia Medicinal,Licenciatura - 1º ciclo,7040,Instituto Politécnico da Guarda - Escola Superior de Saúde da Guarda,ESS,5.4.345,https://infocursos.medu.pt/dges.asp?code=7040&codc=L101,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L101&code=7040,101,112.4,112,117.2,120.3,
L101,Biotecnologia Medicinal,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,ESS,5.4.429,https://infocursos.medu.pt/dges.asp?code=7230&codc=L101,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L101&code=7230,174.5,169,170,162.5,131.8,137.8
8083,Ciclo Básico de Medicina,Prep. Mestrado Integrado,1309,Universidade da Madeira - Faculdade de Ciências da Vida,FCV,5.4.155,https://infocursos.medu.pt/dges.asp?code=1309&codc=8083,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8083&code=1309,177.5,,177.3,,176.8,
8083,Ciclo Básico de Medicina,Prep. Mestrado Integrado,160,Universidade dos Açores - Faculdade de Ciências e Tecnologia,FCT,5.4.25,https://infocursos.medu.pt/dges.asp?code=160&codc=8083,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8083&code=160,,,,,,
L406,Cidades e Comunidades Sustentáveis Inteligentes,Licenciatura - 1º ciclo,400,Universidade da Beira Interior,UBI,5.4.53,https://infocursos.medu.pt/dges.asp?code=400&codc=L406,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L406&code=400,,,,,,
8571,Ciênc de Engenharia-Eng Mecânica; Eng Eletrotécnica e de Computadores (Pre),Preparat licenciatura 1 ciclo,160,Universidade dos Açores - Faculdade de Ciências e Tecnologia,FCT,5.4.25,https://infocursos.medu.pt/dges.asp?code=160&codc=8571,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8571&code=160,,,,,,
L352,Ciência Animal,Licenciatura - 1º ciclo,1201,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,ECAV,5.4.213,https://infocursos.medu.pt/dges.asp?code=1201&codc=L352,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L352&code=1201,,,,,125.8,140.8
9696,Ciência de Computadores,Licenciatura - 1º ciclo,1103,Universidade do Porto - Faculdade de Ciências,FCUP,5.4.196,https://infocursos.medu.pt/dges.asp?code=1103&codc=9696,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9696&code=1103,159,164.5,163.5,171,136.3,157.3
L188,Ciência de Dados,Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE,5.4.2,https://infocursos.medu.pt/dges.asp?code=6800&codc=L188,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L188&code=6800,159.8,162.8,161.2,166.8,157.8,157
L188,Ciência de Dados,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.158,https://infocursos.medu.pt/dges.asp?code=1000&codc=L188,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L188&code=1000,146,,150.4,158.6,144.5,151.3
L188,Ciência de Dados,Licenciatura - 1º ciclo,906,Universidade Nova de Lisboa - Instituto Superior de Estatística e Gestão de Informação,NOVA IMS,5.4.192,https://infocursos.medu.pt/dges.asp?code=906&codc=L188,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L188&code=906,,,,,,
L405,Ciência de Dados,Licenciatura - 1º ciclo,1503,Universidade de Lisboa - Faculdade de Ciências,FCUL,5.4.109,https://infocursos.medu.pt/dges.asp?code=1503&codc=L405,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L405&code=1503,,,,,,
L283,Ciência de Dados e Inteligência Artificial,Licenciatura - 1º ciclo,3092,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,ESTG,5.4.348,https://infocursos.medu.pt/dges.asp?code=3092&codc=L283,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L283&code=3092,114.6,125.4,120.4,114.5,112.3,120.3
L310,Ciência de Dados para a Gestão,Licenciatura - 1º ciclo,3063,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,ISCAC,5.4.317,https://infocursos.medu.pt/dges.asp?code=3063&codc=L310,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L310&code=3063,117.6,141,136.2,141.5,126.3,123
L189,Ciência de Dados (regime pós-laboral),Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE,5.4.2,https://infocursos.medu.pt/dges.asp?code=6800&codc=L189,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L189&code=6800,146.6,151.4,148.6,155,143.8,137.3
9694,Ciência da Informação,Licenciatura - 1º ciclo,505,Universidade de Coimbra - Faculdade de Letras,FLUC,5.4.79,https://infocursos.medu.pt/dges.asp?code=505&codc=9694,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9694&code=505,,,,,,
9694,Ciência da Informação,Licenciatura - 1º ciclo,1107,Universidade do Porto - Faculdade de Letras,FLUP,5.4.206,https://infocursos.medu.pt/dges.asp?code=1107&codc=9694,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9694&code=1107,152,150.8,144,147,138.3,136.8
9019,Ciência Política,Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE,5.4.3,https://infocursos.medu.pt/dges.asp?code=6800&codc=9019,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9019&code=6800,161.5,166,165.5,169,160.5,163
9019,Ciência Política,Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,ISCSP,5.4.133,https://infocursos.medu.pt/dges.asp?code=1516&codc=9019,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9019&code=1516,159,158,162,161.5,158.3,155.3
9019,Ciência Política,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.158,https://infocursos.medu.pt/dges.asp?code=1000&codc=9019,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9019&code=1000,158.8,158,163,162.2,125,122.8
9020,Ciência Política e Relações Internacionais,Licenciatura - 1º ciclo,400,Universidade da Beira Interior,UBI,5.4.53,https://infocursos.medu.pt/dges.asp?code=400&codc=9020,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9020&code=400,,,,,,
9020,Ciência Política e Relações Internacionais,Licenciatura - 1º ciclo,902,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,NOVA FCSH,5.4.180,https://infocursos.medu.pt/dges.asp?code=902&codc=9020,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9020&code=902,,,,,,
9350,Ciência e Tecnologia dos Alimentos,Licenciatura - 1º ciclo,3021,Instituto Politécnico de Beja - Escola Superior Agrária,ESA,5.4.237,https://infocursos.medu.pt/dges.asp?code=3021&codc=9350,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9350&code=3021,95,,,,,
9818,Ciência e Tecnologia Animal,Licenciatura - 1º ciclo,602,Universidade de Évora - Escola de Ciências e Tecnologia,ECT,5.4.98,https://infocursos.medu.pt/dges.asp?code=602&codc=9818,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9818&code=602,,,,,,
9022,Ciências Agrárias,Licenciatura - 1º ciclo,140,Universidade dos Açores - Faculdade de Ciências Agrárias e do Ambiente,FCAA,5.4.19,https://infocursos.medu.pt/dges.asp?code=140&codc=9022,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9022&code=140,,,,,,
9379,Ciências do Ambiente,Licenciatura - 1º ciclo,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,ECVA,5.4.225,https://infocursos.medu.pt/dges.asp?code=1204&codc=9379,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9379&code=1204,116.8,112,114.5,120.4,117.8,109.3
9379,Ciências do Ambiente,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.159,https://infocursos.medu.pt/dges.asp?code=1000&codc=9379,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9379&code=1000,137,135.4,129.8,127.6,123,122.3
L010,Ciências da Arte e do Património,Licenciatura - 1º ciclo,1502,Universidade de Lisboa - Faculdade de Belas-Artes,FBAUL,5.4.106,https://infocursos.medu.pt/dges.asp?code=1502&codc=L010,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L010&code=1502,151,165,146.5,157.3,153.8,160.5
9819,Ciências Bioanalíticas,Licenciatura - 1º ciclo,504,Universidade de Coimbra - Faculdade de Farmácia,FFUC,5.4.78,https://infocursos.medu.pt/dges.asp?code=504&codc=9819,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9819&code=504,,,,,,
9351,Ciências Biomédicas,Licenciatura - 1º ciclo,400,Universidade da Beira Interior,UBI,5.4.54,https://infocursos.medu.pt/dges.asp?code=400&codc=9351,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9351&code=400,,,,,,
9351,Ciências Biomédicas,Licenciatura - 1º ciclo,300,Universidade de Aveiro,UA,5.4.40,https://infocursos.medu.pt/dges.asp?code=300&codc=9351,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9351&code=300,,,,,,
9351,Ciências Biomédicas,Licenciatura - 1º ciclo,1204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,ECVA,5.4.225,https://infocursos.medu.pt/dges.asp?code=1204&codc=9351,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9351&code=1204,142.1,146.2,148,146.9,153.5,152
9351,Ciências Biomédicas,Licenciatura - 1º ciclo,206,Universidade do Algarve - Faculdade de Medicina e Ciências Biomédicas,FMCB,5.4.38,https://infocursos.medu.pt/dges.asp?code=206&codc=9351,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9351&code=206,,,,,,
L068,Ciências Biomédicas Laboratoriais,Licenciatura - 1º ciclo,7040,Instituto Politécnico da Guarda - Escola Superior de Saúde da Guarda,ESS,5.4.346,https://infocursos.medu.pt/dges.asp?code=7040&codc=L068,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L068&code=7040,,,,,118.3,115
L068,Ciências Biomédicas Laboratoriais,Licenciatura - 1º ciclo,7015,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,ESSa,5.4.271,https://infocursos.medu.pt/dges.asp?code=7015&codc=L068,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L068&code=7015,119.8,110.3,111,118.6,114.5,119.5
